code,name,enname,pct_chg_exact,limit_up_count,up_count,up_true_count,limit_up_used,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10
002637,赞宇科技,"Zanyu Technology Group Co., Ltd.",3.24,0,1,1,False,8.34,8.6,8.29,8.6,8.33,0.27,3.72,59381.0,50316.076,SZ,1.5926,0.56,8.47,-0.46,8.55,-1.6,8.39,7.63
002641,永高股份,"Yonggao Co., Ltd.",1.77,0,1,0,False,4.52,4.62,4.52,4.6,4.52,0.08,2.21,28148.6,12907.897,SZ,0.3092,0.94,4.59,-0.86,4.62,-0.65,4.63,-2.75
002648,卫星石化,"Zhejiang Satellite Petrochemical Co., Ltd.",4.18,0,1,3,False,13.92,14.62,13.91,14.44,13.86,0.58,5.12,330195.63,474715.627,SZ,3.1805,1.76,14.13,3.66,14.05,3.88,13.67,8.65
002658,雪迪龙,"Beijing SDL Technology Co.,Ltd",0.15,0,1,1,False,6.49,6.49,6.41,6.47,6.46,0.01,1.24,4250.0,2740.6,SZ,0.1394,0.69,6.47,0.0,6.49,0.78,6.52,-3.14
002663,普邦股份,"Pubang Landscape Architecture Co.,Ltd",0.36,0,1,0,False,2.79,2.82,2.77,2.8,2.79,0.01,1.79,62859.58,17545.56,SZ,0.4902,1.11,2.8,0.36,2.8,1.08,2.8,0.0
002664,长鹰信质,"Changying Xinzhi Technology Co.,Ltd.",0.3,0,1,3,False,13.56,13.59,13.33,13.47,13.43,0.04,1.94,24847.0,33565.382,SZ,0.71,0.95,13.51,-0.96,13.61,-2.32,13.71,-2.46
002666,德联集团,"Guangdong Delian Group Co., Ltd",1.2,0,1,1,False,4.2,4.23,4.16,4.23,4.18,0.05,1.67,29627.0,12430.569,SZ,0.667,0.92,4.21,0.71,4.21,1.93,4.19,2.42
002667,鞍重股份,"Anshan Heavy Duty Mining Machinery Co., Ltd.",0.77,0,1,0,False,6.5,6.61,6.45,6.55,6.5,0.05,2.46,10353.5,6782.125,SZ,0.6315,0.72,6.55,-0.76,6.6,-2.24,6.64,-3.53
002671,龙泉股份,"Shandong Longquan Pipeline Engineering Co.,Ltd",0.88,0,1,0,False,4.55,4.61,4.53,4.6,4.56,0.04,1.75,31167.04,14278.085,SZ,0.9183,0.71,4.58,0.0,4.6,-1.92,4.58,3.37
002673,西部证券,"Western Securities Co., Ltd",0.23,0,1,1,False,8.66,8.68,8.6,8.66,8.64,0.02,0.93,73924.46,63834.336,SZ,0.2111,1.08,8.65,0.23,8.67,-0.46,8.67,-1.14
002674,兴业科技,"Xingye Leather Technology Co.,Ltd.",3.43,0,1,2,False,10.91,11.17,10.5,11.16,10.79,0.37,6.21,28159.95,30650.912,SZ,0.9415,1.98,10.97,1.45,10.97,1.18,11.1,-4.12
002675,东诚药业,"Yantai Dongcheng Pharmaceutical Group Co.,Ltd.",0.37,0,1,0,False,16.05,16.52,15.67,16.25,16.19,0.06,5.25,131919.49,213159.404,SZ,1.9982,0.65,16.52,-10.17,16.89,-3.39,16.52,2.46
002679,福建金森,"Fujian Jinsen Forestry Co., Ltd.",0.84,0,1,2,False,17.92,18.1,17.4,17.98,17.83,0.15,3.93,26111.18,46380.228,SZ,1.1076,0.66,18.04,-1.37,18.14,0.78,17.95,0.45
002680,长生退,"Changsheng Bio-Technology Co., Ltd.",1.43,0,1,3,False,0.71,0.74,0.68,0.71,0.7,0.01,8.57,116883.08,8278.6,SZ,2.0124,0.97,0.71,7.58,0.68,26.79,0.59,42.0
002682,龙洲股份,"Longzhou Group Co.,Ltd.",0.71,0,1,0,False,4.2,4.23,4.17,4.23,4.2,0.03,1.43,21985.3,9251.318,SZ,0.4951,0.6,4.22,0.71,4.22,0.48,4.29,1.44
002683,宏大爆破,"Guangdong Hongda Blasting Co.,Ltd",0.37,0,1,1,False,13.5,13.68,13.25,13.52,13.47,0.05,3.19,54797.0,73794.255,SZ,0.9021,0.91,13.53,0.07,13.49,2.81,13.33,3.28
002686,亿利达,"Zhejiang Yilida Ventilator Co.,Ltd.",0.17,0,1,0,False,6.05,6.16,6.01,6.06,6.05,0.01,2.48,8898.0,5420.719,SZ,0.2611,1.3,6.06,0.17,6.08,-0.33,6.1,-0.33
002687,乔治白,"Zhejiang Giuseppe Garment Co., Ltd",0.18,0,1,0,False,5.49,5.53,5.44,5.53,5.52,0.01,1.63,7999.82,4392.026,SZ,0.2723,0.67,5.53,-0.9,5.55,0.18,5.54,0.0
002690,美亚光电,Hefei Meyer Optoelectronic Technology Inc.,0.19,0,1,2,False,37.35,37.77,36.0,37.38,37.31,0.07,4.74,50976.74,188183.682,SZ,1.5547,1.1,37.87,-6.34,38.69,-3.61,38.49,2.3
002693,双成药业,"Hainan Shuangcheng Pharmaceuticals Co., Ltd.",0.45,0,1,1,False,4.47,4.5,4.42,4.48,4.46,0.02,1.79,14703.0,6556.025,SZ,0.3645,0.92,4.49,-0.67,4.49,0.9,4.5,-1.1
002696,百洋股份,"Baiyang Investment Group,Inc.",0.38,0,1,0,False,5.26,5.29,5.18,5.28,5.26,0.02,2.09,27338.61,14334.572,SZ,1.4947,0.77,5.3,-1.49,5.34,-0.19,5.33,-0.19
002697,红旗连锁,"Chengdu Hongqi Chain Co., Ltd.",0.78,0,1,1,False,7.72,7.8,7.62,7.77,7.71,0.06,2.33,78819.63,61050.721,SZ,0.731,0.63,7.79,-0.26,7.79,1.44,7.71,3.32
002700,新疆浩源,"Xinjiang Haoyuan Natural Gas Co.,Ltd.",1.17,0,1,0,False,7.66,7.83,7.64,7.76,7.67,0.09,2.48,43231.45,33522.836,SZ,1.3806,0.79,7.75,-1.77,7.82,-2.02,7.93,-6.51
002705,新宝股份,"Guangdong Xinbao Electrical Appliances Holdings Co.,Ltd",2.57,0,1,0,False,15.94,16.42,15.63,16.36,15.95,0.41,4.95,67324.76,108627.344,SZ,0.8458,0.92,16.25,-0.79,16.48,-0.85,16.47,1.05
002706,良信电器,"Shanghai Liangxin Electrical Co.,Ltd.",0.79,0,1,3,False,7.61,7.7,7.46,7.62,7.56,0.06,3.17,41156.45,31250.303,SZ,0.6996,0.95,7.62,-0.39,7.66,-1.68,7.75,-4.15
002707,众信旅游,"Utour Group Co., Ltd.",1.53,0,1,2,False,5.26,5.41,5.21,5.32,5.24,0.08,3.82,92231.85,48940.029,SZ,1.7373,0.62,5.33,-1.66,5.35,3.3,5.43,-5.67
002713,东易日盛,"Dong Yi Ri Sheng Home Decoration Group Co.,Ltd.",1.68,0,1,0,False,6.47,6.68,6.47,6.65,6.54,0.11,3.21,10107.4,6687.314,SZ,0.2518,0.76,6.6,0.15,6.63,2.94,6.56,3.74
002715,登云股份,"Huaiji Dengyun Auto-Parts (Holding) Co.,Ltd.",0.65,0,1,3,False,15.4,15.47,15.1,15.41,15.31,0.1,2.42,2542.01,3896.357,SZ,0.2984,0.9,15.34,0.78,15.38,0.06,15.27,0.85
002723,金莱特,"Kennede Electronics MFG. Co., Ltd.",0.32,0,1,0,False,9.5,9.75,9.47,9.55,9.52,0.03,2.94,13236.0,12654.452,SZ,0.7624,0.79,9.68,-2.15,9.77,-2.55,9.82,-5.35
002728,特一药业,"TEYI PHARMACEUTICAL GROUP CO.,LTD",0.12,0,1,0,False,16.14,16.34,16.02,16.2,16.18,0.02,1.98,3330.0,5390.684,SZ,0.2779,0.87,16.19,0.0,16.21,0.0,16.21,0.25
002731,萃华珠宝,"Shenyang Cuihua Gold and Silver Jewelry Co., Ltd.",0.95,0,1,0,False,7.31,7.44,7.29,7.4,7.33,0.07,2.05,30963.8,22837.927,SZ,1.4098,0.73,7.37,-1.73,7.41,1.93,7.33,6.32
002739,万达电影,"WANDA FILM HOLDING CO., LTD",2.47,0,1,1,False,14.21,14.58,14.07,14.54,14.19,0.35,3.59,93947.42,134239.597,SZ,0.5334,0.96,14.38,1.32,14.36,4.23,14.28,-2.09
002742,三圣股份,"Chongqing Sansheng Industrial Co.,Ltd.",3.18,0,1,0,False,5.64,5.84,5.62,5.84,5.66,0.18,3.89,31138.5,17936.118,SZ,1.1543,2.19,5.72,2.28,5.73,3.18,5.74,-0.34
002743,富煌钢构,"Anhui Fuhuang Steel Structure Co.,Ltd.",3.14,0,1,0,False,5.73,5.98,5.73,5.92,5.74,0.18,4.36,33183.0,19551.344,SZ,0.995,1.57,5.81,3.14,5.8,1.89,5.82,-2.63
002758,华通医药,"Zhejiang Huatong Pharmaceutical Co., Ltd.",0.48,0,1,0,False,10.37,10.5,10.27,10.42,10.37,0.05,2.22,18714.48,19386.98,SZ,1.0381,0.67,10.5,-1.33,10.55,1.46,10.37,4.41
002762,金发拉比,"Jinfa Labi Maternity & Baby Articles Co., Ltd.",0.39,0,1,2,False,5.14,5.16,5.08,5.13,5.11,0.02,1.57,11239.75,5745.81,SZ,0.5913,0.69,5.13,0.0,5.14,0.2,5.12,1.38
002770,科迪乳业,"Henan Kedi Dairy Co.,Ltd.",0.43,0,1,1,False,2.31,2.32,2.26,2.31,2.3,0.01,2.61,109347.3,25107.548,SZ,1.8142,0.71,2.31,0.87,2.31,2.67,2.28,3.59
002771,真视通,Beijing Transtrue Technology Inc.,0.19,0,1,0,False,10.73,10.84,10.66,10.8,10.78,0.02,1.67,17235.41,18521.059,SZ,1.3369,0.6,10.9,-6.01,11.09,-2.35,11.08,-3.57
002772,众兴菌业,"Tianshui Zhongxing Bio-Technology Co.,Ltd.",1.23,0,1,1,False,6.51,6.59,6.48,6.58,6.5,0.08,1.69,7870.05,5142.348,SZ,0.3077,0.68,6.55,-0.75,6.57,0.3,6.56,2.49
002774,快意电梯,"IFE Elevators Co.,Ltd.",0.26,0,1,0,False,7.56,7.6,7.49,7.58,7.56,0.02,1.46,10574.69,7975.712,SZ,1.1768,0.6,7.6,-3.32,7.72,-3.93,7.82,-4.53
002775,文科园林,"Shenzhen Wenke Landscape Co.,Ltd.",1.09,0,1,0,False,5.5,5.58,5.5,5.57,5.51,0.06,1.45,10492.84,5815.232,SZ,0.252,0.98,5.53,1.09,5.54,1.09,5.54,0.0
002780,三夫户外,"Beijing Sanfo Outdoor Products Co., Ltd",0.82,0,1,1,False,17.1,17.29,16.9,17.2,17.06,0.14,2.29,14432.9,24779.409,SZ,1.3779,0.9,17.14,0.47,17.09,0.88,17.24,-4.39
002787,华源控股,"Suzhou Hycan Holdings Co., Ltd",0.65,0,1,0,False,6.04,6.19,6.03,6.16,6.12,0.04,2.61,12580.49,7668.137,SZ,0.7532,1.04,6.14,-0.48,6.16,1.15,6.15,-2.07
002788,鹭燕医药,"Luyan Pharma Co.,Ltd",0.13,0,1,0,False,7.48,7.53,7.38,7.51,7.5,0.01,2.0,15926.35,11896.952,SZ,0.5011,0.65,7.53,-1.83,7.58,-1.18,7.52,-3.1
002791,坚朗五金,"Guangdong Kinlong Hardware Products Co.,Ltd.",0.04,0,1,0,False,28.2,28.87,27.6,28.21,28.2,0.01,4.5,23597.5,66724.76,SZ,1.4647,0.72,28.58,-3.72,29.17,-2.56,29.07,-4.34
002795,永和智控,"Yorhe Fluid Intelligent Control Co., Ltd",0.46,0,1,0,False,13.03,13.18,12.94,13.13,13.07,0.06,1.84,19227.0,25111.051,SZ,0.9614,0.71,13.17,-2.09,13.33,-2.23,13.54,-9.2
002798,帝欧家居,"D&O Home Collection Co.,Ltd",1.13,0,1,1,False,24.05,24.67,23.58,24.26,23.99,0.27,4.54,32571.62,78931.649,SZ,1.7163,0.77,24.2,-1.98,24.46,1.85,24.21,-0.16
002800,天顺股份,"Xinjiang Tianshun Supply Chain Co.,Ltd.",0.64,0,1,0,False,27.8,28.56,27.12,28.12,27.94,0.18,5.15,43978.0,122968.433,SZ,6.1595,0.62,28.48,-6.95,29.31,-4.94,28.93,7.66
002807,江阴银行,"Jiangsu Jiangyin Rural Commercial Bank Co.,Ltd.",0.92,0,1,0,False,4.33,4.38,4.33,4.38,4.34,0.04,1.15,65227.75,28444.49,SZ,0.3023,1.2,4.36,0.69,4.36,0.0,4.38,-0.23
002809,红墙股份,"Guangdong Redwall New Materials Co., Ltd.",2.43,0,1,1,False,16.45,16.85,16.26,16.83,16.43,0.4,3.59,19280.0,32192.91,SZ,1.6067,1.71,16.62,2.81,16.57,2.43,16.62,0.6
002812,恩捷股份,"Yunnan Energy New Material Co., Ltd.",3.14,0,1,4,False,40.2,41.47,39.0,40.43,39.2,1.23,6.3,131398.18,530312.175,SZ,2.3667,1.36,39.71,3.64,39.42,9.98,37.65,11.99
002817,黄山胶囊,"Anhui Huangshan Capsule Co.,Ltd.",0.3,0,1,0,False,19.8,20.19,19.8,20.19,20.13,0.06,1.94,7474.6,14948.635,SZ,0.8624,0.65,20.19,-0.93,20.27,-0.1,20.11,-2.93
002820,桂发祥,"Tianjin Guifaxiang 18th Street Mahua Food Co., Ltd.",0.17,0,1,1,False,11.68,11.68,11.56,11.65,11.63,0.02,1.03,4996.49,5799.599,SZ,0.2465,0.73,11.69,-1.52,11.75,-0.43,11.75,-0.43
002823,凯中精密,"Shenzhen Kaizhong Precision Technology Co.,Ltd.",0.36,0,1,0,False,8.17,8.3,8.16,8.26,8.23,0.03,1.7,10011.75,8246.633,SZ,0.3489,0.67,8.29,-4.07,8.43,-3.84,8.57,-4.51
002824,和胜股份,"Guangdong Hoshion Aluminium Co.,Ltd.",1.19,0,1,0,False,10.06,10.25,9.99,10.19,10.07,0.12,2.58,10432.49,10598.673,SZ,1.3412,1.16,10.12,-0.39,10.17,1.6,10.14,2.72
002825,纳尔股份,"Shanghai Nar Industrial Co., Ltd.",0.55,0,1,0,False,12.81,13.04,12.8,12.91,12.84,0.07,1.87,7248.4,9356.445,SZ,1.7712,0.51,13.02,-2.12,13.21,-8.96,13.55,-5.97
002826,易明医药,Tibet Aim Pharm. Inc.,0.32,0,1,2,False,9.53,9.58,9.4,9.54,9.51,0.03,1.89,5650.4,5361.587,SZ,0.4968,0.76,9.6,-2.15,9.68,-2.45,9.75,-4.41
002828,贝肯能源,"Xinjiang Beiken Energy Engineering Co.,Ltd.",0.64,0,1,0,False,10.85,11.25,10.61,10.99,10.92,0.07,5.86,37940.27,41515.054,SZ,3.782,1.11,11.01,1.85,10.96,1.01,10.91,-2.14
002830,名雕股份,"Shenzhen Mingdiao Decoration Co., Ltd.",1.43,0,1,0,False,13.93,14.22,13.8,14.18,13.98,0.2,3.0,9007.49,12655.907,SZ,2.2609,0.97,14.07,0.57,14.09,0.14,14.19,1.0
002832,比音勒芬,"Biem.L.Fdlkk Garment Co.,Ltd.",1.35,0,1,0,False,23.95,24.87,23.95,24.76,24.43,0.33,3.77,14643.11,35928.151,SZ,1.0903,0.79,24.75,-2.13,24.89,-0.4,25.03,-1.35
002837,英维克,"Shenzhen Envicool Technology Co.,Ltd.",1.3,0,1,1,False,16.15,16.39,16.05,16.33,16.12,0.21,2.11,14317.54,23245.767,SZ,1.9395,0.91,16.34,-1.86,16.49,-0.37,16.49,-4.61
002838,道恩股份,"Shandong Dawn Polymer Co.,Ltd.",0.29,0,1,1,False,10.37,10.47,10.17,10.21,10.18,0.03,2.95,15580.14,16029.561,SZ,1.3036,0.32,10.28,-3.68,10.38,1.69,10.66,-11.75
002839,张家港行,"Jiangsu Zhangjiagang Rural Commercial Bank Co.,Ltd",2.17,0,1,1,False,5.55,5.65,5.52,5.64,5.52,0.12,2.36,161091.28,90171.503,SZ,1.861,1.24,5.6,-0.7,5.65,-1.74,5.7,-2.59
002840,华统股份,"Zhejiang Huatong Meat Products Co., Ltd.",0.3,0,1,0,False,16.63,17.07,16.62,16.83,16.78,0.05,2.68,11465.38,19318.592,SZ,0.7814,0.46,16.89,-3.05,16.9,2.5,16.83,-2.38
002842,翔鹭钨业,"Guangdong Xianglu Tungsten Co., Ltd.",0.86,0,1,0,False,11.56,11.74,11.41,11.67,11.57,0.1,2.85,33118.21,38482.363,SZ,2.8818,0.96,11.64,-2.83,11.74,1.74,11.71,-1.77
002847,盐津铺子,"Yankershop Food Co., Ltd",0.97,0,1,2,False,39.44,39.7,38.15,39.69,39.31,0.38,3.94,15544.0,60523.928,SZ,4.3096,0.72,39.94,-2.96,40.29,0.74,39.57,8.15
002853,皮阿诺,"Guangdong Piano Customized Furniture Co.,Ltd.",1.32,0,1,4,False,16.77,16.99,16.63,16.93,16.71,0.22,2.15,10645.5,17940.895,SZ,2.1342,0.97,16.93,-2.03,17.12,-1.34,17.17,-1.17
002861,瀛通通讯,"YingTong Telecommunication Co., Ltd.",1.49,0,1,2,False,36.57,36.88,35.4,36.13,35.6,0.53,4.16,39663.6,143406.025,SZ,7.8941,0.84,36.43,-7.6,37.59,-7.45,39.43,-6.76
002866,传艺科技,"Jiangsu Transimage Technology Co., Ltd.",0.45,0,1,1,False,11.11,11.11,10.83,11.08,11.03,0.05,2.54,17160.7,18837.919,SZ,2.1284,0.5,11.12,-2.72,11.28,-2.46,11.16,1.47
002888,惠威科技,"Hivi Acoustics Technology Co., Ltd",2.85,0,1,2,False,20.64,21.25,20.4,20.94,20.36,0.58,4.17,84503.42,175673.987,SZ,23.7529,1.03,20.88,-4.9,21.42,-6.18,22.86,-12.71
002890,弘宇股份,"Shandong Hongyu Agricultural Machinery Co., Ltd.",2.97,0,1,0,False,21.38,22.2,21.38,22.18,21.54,0.64,3.81,12394.45,27222.92,SZ,3.1743,1.67,21.88,3.64,21.78,3.16,21.41,9.26
002895,川恒股份,Guizhou Chanhen Chemical Corporation,1.13,0,1,0,False,11.46,11.73,11.35,11.59,11.46,0.13,3.32,23481.0,27191.704,SZ,2.6371,1.41,11.57,-0.34,11.62,-0.52,11.66,-1.02
002901,大博医疗,Double Medical Technology Inc.,2.79,0,1,2,False,62.74,66.18,59.4,64.1,62.36,1.74,10.87,53532.53,336657.042,SZ,13.3503,1.38,65.25,-8.72,66.57,3.12,63.2,16.55
002910,庄园牧场,"Lanzhou Zhuangyuan Pasture Co., Ltd.",0.27,0,1,0,False,11.0,11.1,10.81,11.03,11.0,0.03,2.64,13206.76,14456.828,SZ,1.7819,0.73,11.09,-4.25,11.23,-1.78,11.22,-0.9
002911,佛燃股份,"Foshan Gas Group Co.,Ltd.",1.52,0,1,1,False,15.17,15.59,15.01,15.38,15.15,0.23,3.83,15693.0,24132.473,SZ,0.5795,1.02,15.37,-1.91,15.53,-2.72,15.76,-3.81
002920,德赛西威,"Huizhou Desay Sv Automotive Co., Ltd.",1.01,0,1,1,False,24.65,25.16,24.45,24.89,24.64,0.25,2.88,18930.0,47012.202,SZ,1.5472,0.79,24.92,-5.61,25.38,-2.81,25.57,-2.51
002926,华西证券,"Huaxi Securities Co.,Ltd.",0.43,0,1,1,False,9.4,9.43,9.29,9.41,9.37,0.04,1.49,68945.19,64611.18,SZ,0.3877,0.72,9.42,-0.63,9.47,-0.95,9.47,-1.88
002928,华夏航空,"China Express Airlines Co.,LTD",1.6,0,1,0,False,10.65,10.84,10.57,10.82,10.65,0.17,2.54,35752.03,38337.201,SZ,1.7509,0.89,10.78,-0.73,10.85,1.12,10.87,-1.64
002947,恒铭达,"Suzhou Hengmingda Electronic Technology Co., Ltd.",0.64,0,1,2,False,51.6,52.3,50.59,51.76,51.43,0.33,3.32,25602.1,132388.147,SZ,8.4278,0.66,52.61,-7.09,54.08,-6.62,53.4,5.31
002948,青岛银行,"Bank of Qingdao Co.,Ltd.",0.86,0,1,0,False,5.77,5.85,5.76,5.84,5.79,0.05,1.55,93519.37,54358.833,SZ,2.0737,1.06,5.81,-0.17,5.83,-0.17,5.86,-0.51
002950,奥美医疗,"Allmed Medical Products Co., Ltd",0.94,0,1,1,False,20.36,20.57,20.1,20.47,20.28,0.19,2.32,15538.67,31649.622,SZ,3.2372,1.33,20.36,0.79,20.37,1.94,20.32,1.34
002966,苏州银行,"Bank of Suzhou Co.,Ltd.",1.35,0,1,2,False,8.89,9.02,8.86,9.0,8.88,0.12,1.8,109483.55,98113.461,SZ,3.2845,1.12,8.94,-0.11,8.98,0.22,9.07,-4.66
300010,立思辰,"Beijing Lanxum Technology Co.,Ltd.",0.74,0,1,0,False,9.42,9.58,9.23,9.49,9.42,0.07,3.72,102147.23,96087.927,GEB,1.4201,0.97,9.47,-1.25,9.56,-0.52,9.56,-2.77
300011,鼎汉技术,"Beijing Dinghan Technology Group Co.,Ltd.",2.33,0,1,1,False,5.58,5.73,5.57,5.7,5.57,0.13,2.87,32402.62,18338.433,GEB,0.7238,1.43,5.63,0.88,5.65,2.52,5.62,2.15
300014,亿纬锂能,"EVE Energy Co., Ltd.",0.84,0,1,2,False,41.82,41.95,39.45,41.83,41.48,0.35,6.03,230743.1,939597.214,GEB,2.817,0.86,41.77,-0.69,41.55,7.26,40.34,6.9
300021,大禹节水,"DAYU Water-saving Group Co.,Ltd.",2.19,0,1,3,False,5.05,5.16,4.99,5.13,5.02,0.11,3.39,82057.17,41861.391,GEB,1.2655,1.32,5.07,1.79,5.06,3.22,5.05,-0.39
300024,机器人,"Siasun Robot&Automation Co.,Ltd",0.66,0,1,1,False,13.57,13.69,13.46,13.65,13.56,0.09,1.7,58885.7,80050.842,GEB,0.389,0.81,13.63,1.34,13.6,1.87,13.55,0.0
300026,红日药业,"Tianjin Chase Sun Pharmaceutical Co., Ltd.",0.56,0,1,1,False,3.56,3.66,3.52,3.57,3.55,0.02,3.94,304745.75,109326.161,GEB,1.2522,1.14,3.57,0.28,3.54,5.93,3.46,5.93
300039,上海凯宝,"Shanghai Kaibao Pharmaceutical Co.,Ltd.",1.73,0,1,0,False,4.58,4.7,4.57,4.7,4.62,0.08,2.81,89587.65,41611.781,GEB,0.8433,1.03,4.65,2.4,4.63,4.44,4.59,9.3
300040,九洲电气,"Harbin Jiuzhou Electrical Co.,Ltd.",0.77,0,1,0,False,5.22,5.28,5.2,5.26,5.22,0.04,1.53,15126.0,7942.233,GEB,0.6337,1.13,5.25,0.77,5.25,0.77,5.26,-0.57
300048,合康新能,"Hiconics Eco-Energy Technology Co., Ltd.",0.85,0,1,0,False,2.33,2.36,2.3,2.36,2.34,0.02,2.56,73785.76,17225.813,GEB,0.7302,0.73,2.35,2.61,2.33,4.42,2.3,3.51
300053,欧比特,"Zhuhai Orbita Aerospace Science & Technology Co.,Ltd",5.18,0,1,1,True,12.31,12.31,11.65,11.77,11.19,0.58,5.9,590583.96,722226.193,GEB,10.3377,3.53,11.3,7.98,11.12,8.48,10.73,12.42
300055,万邦达,"Beijing Water Business Doctor Co., Ltd.",3.7,0,1,0,False,6.73,7.08,6.66,7.0,6.75,0.25,6.22,210523.37,144443.671,GEB,2.4392,1.41,6.85,5.58,6.78,7.2,6.7,9.03
300064,豫金刚石,"Zhengzhou Sino-Crystal Diamond Co., Ltd.",3.72,0,1,0,False,3.23,3.54,3.23,3.35,3.23,0.12,9.6,152512.87,51118.641,GEB,2.5181,2.92,3.28,3.72,3.26,5.68,3.22,6.01
300067,安诺其,"Shanghai Anoky Group Co., Ltd",0.74,0,1,0,False,4.07,4.12,4.06,4.11,4.08,0.03,1.47,60845.1,24892.272,GEB,0.9218,0.6,4.1,0.49,4.12,-1.2,4.23,-4.86
300069,金利华电,"Zhejiang Jinlihua Electric Co.,Ltd.",0.17,0,1,0,False,11.49,11.7,11.33,11.53,11.51,0.02,3.21,7023.0,8089.892,GEB,0.8341,0.86,11.58,-1.37,11.63,-0.6,11.69,0.26
300070,碧水源,"Beijing Originwater Technology Co.,Ltd.",1.48,0,1,1,False,7.46,7.59,7.42,7.56,7.45,0.11,2.28,195726.53,147312.256,GEB,0.8973,1.03,7.51,0.0,7.54,1.48,7.45,0.27
300072,三聚环保,"Beijing Sanju Environmental Protection & New Materials Co.,Ltd.",2.8,0,1,2,False,6.1,6.25,6.0,6.25,6.08,0.17,4.11,371261.97,227969.563,GEB,1.7336,1.0,6.18,2.29,6.17,0.97,6.01,11.21
300092,科新机电,"Sichuan Kexin Mechanical and Electrical Equipment Co.,Ltd.",1.33,0,1,0,False,6.72,6.85,6.67,6.84,6.75,0.09,2.67,14553.05,9862.071,GEB,0.8704,1.3,6.79,1.03,6.79,1.63,6.81,0.44
300102,乾照光电,"Xiamen Changelight Co., Ltd.",1.25,0,1,0,False,3.99,4.13,3.99,4.04,3.99,0.05,3.51,52279.59,21103.878,GEB,0.7389,1.4,4.01,0.25,4.02,2.8,3.98,3.06
300105,龙源技术,"Yantai Longyuan Power Technology Co., Ltd.",0.24,0,1,0,False,4.09,4.13,4.06,4.12,4.11,0.01,1.7,16160.76,6631.085,GEB,0.3149,0.66,4.13,-0.96,4.15,-0.72,4.17,-0.48
300108,吉药控股,"Ji Yao Holding Group Co., Ltd.",0.25,0,1,0,False,3.96,4.0,3.95,3.98,3.97,0.01,1.26,44909.0,17804.814,GEB,1.0442,0.89,3.98,1.02,3.98,1.53,3.99,-0.5
300111,向日葵,Zhejiang Sunflower Light Energy Science & Technology Limited Liability Company,0.43,0,1,0,False,2.3,2.31,2.27,2.31,2.3,0.01,1.74,31076.02,7132.163,GEB,0.2782,0.9,2.31,0.0,2.32,0.0,2.3,2.21
300112,万讯自控,"Shenzhen Maxonic Automation Control Co.,Ltd",0.81,0,1,0,False,7.42,7.54,7.23,7.48,7.42,0.06,4.18,28459.9,21012.933,GEB,1.4488,1.4,7.48,-0.66,7.49,1.91,7.39,3.74
300114,中航电测,"Zhonghang Electronic Measuring Instruments Co.,Ltd",0.1,0,1,0,False,10.4,10.5,10.24,10.42,10.41,0.01,2.5,44876.1,46550.942,GEB,0.7596,0.58,10.47,-0.86,10.46,2.96,10.26,4.2
300135,宝利国际,"Jiangsu Baoli International Investment Co., Ltd.",0.78,0,1,0,False,2.57,2.6,2.54,2.59,2.57,0.02,2.33,45428.96,11691.031,GEB,0.4929,1.14,2.58,2.78,2.56,2.78,2.54,2.78
300137,先河环保,"Hebei Sailhero Environmental Protection High-Tech Co.,Ltd.",0.29,0,1,1,False,7.03,7.05,6.96,7.02,7.0,0.02,1.29,50383.2,35299.896,GEB,1.0696,0.83,7.03,-0.57,7.07,-0.99,7.13,-3.31
300140,中环装备,"Cecep Environmental Protection Equipment Co.,Ltd.",1.09,0,1,0,False,10.06,10.22,10.0,10.2,10.09,0.11,2.18,20870.27,21126.976,GEB,0.8453,0.69,10.16,-0.2,10.24,-2.39,10.48,-6.34
300146,汤臣倍健,"By-Health Co.,Ltd",0.45,0,1,1,False,15.55,15.64,15.3,15.52,15.45,0.07,2.2,81967.74,126555.051,GEB,0.9295,1.14,15.6,-2.14,15.75,-2.39,15.76,-2.02
300147,香雪制药,"Xiangxue Pharmaceutical Co., Ltd.",1.54,0,1,0,False,6.5,6.61,6.41,6.61,6.51,0.1,3.07,54790.11,35634.005,GEB,0.8297,0.82,6.6,-1.64,6.66,-1.2,6.7,2.32
300157,恒泰艾普,"LandOcean Energy Services Co.,Ltd.",0.75,0,1,0,False,3.99,4.05,3.99,4.03,4.0,0.03,1.5,30439.67,12227.935,GEB,0.4305,0.85,4.03,1.51,4.02,0.75,4.02,0.25
300158,振东制药,"Shanxi Zhendong Pharmaceutical Co.,Ltd",1.31,0,1,1,False,4.61,4.65,4.54,4.65,4.59,0.06,2.4,66981.77,30766.668,GEB,0.6646,0.94,4.63,-0.64,4.66,-0.64,4.63,2.42
300159,新研股份,"Xinjiang Machinery Research Institute Co., Ltd",0.78,0,1,0,False,3.86,3.9,3.85,3.9,3.87,0.03,1.29,81343.67,31507.152,GEB,0.7443,0.91,3.88,1.56,3.88,1.83,3.89,-2.99
300160,秀强股份,"Jiangsu Xiuqiang Glasswork Co., Ltd.",0.59,0,1,0,False,3.38,3.44,3.38,3.42,3.4,0.02,1.76,23925.23,8159.512,GEB,0.4122,0.91,3.41,0.88,3.41,1.48,3.39,2.4
